composer,path,filename,file_kb,md5,parse_ok,error,duration_s,n_instruments,n_notes,has_drums,pitch_min,pitch_max,pitch_mean,pitch_std,velocity_mean,notes_per_sec,tempo_est,n_windows
Bach,data/Bach/Bwv846-869 The Well Tempered Clavier Book 1/WT1_XX1B.MID,WT1_XX1B.MID,5.7568359375,6610c3beedf71ff52020f979bd73e2bb,True,,109.33365750000002,3.0,946.0,False,39.0,84.0,65.15010570824525,9.939812796242379,64.0,8.652413370512186,159.95577921045867,6.0
Bach,data/Bach/Bwv846-869 The Well Tempered Clavier Book 1/WT1_XX2A.MID,WT1_XX2A.MID,4.73046875,d12880838b816c8f05c7dba93dba9b19,True,,109.11645599999999,2.0,776.0,False,39.0,84.0,64.4110824742268,9.33579359921901,64.0,7.111667922939141,186.624798618411,6.0
Bach,data/Bach/Bwv846-869 The Well Tempered Clavier Book 1/WT1_XX2B.MID,WT1_XX2B.MID,5.25390625,d2c25d32406fcf9400b028caa53ef834,True,,126.69935100000001,5.0,747.0,False,38.0,84.0,64.16599732262382,9.921608153051448,63.85274431057564,5.895847090803172,178.32959009429612,7.0
Bach,data/Bach/Bwv846-869 The Well Tempered Clavier Book 1/WT1_XX3A.MID,WT1_XX3A.MID,2.6455078125,31f35878a7d91a528af98f96e3f3490a,True,,56.23320246666666,2.0,417.0,False,40.0,82.0,63.12709832134293,9.198876976208913,64.0,7.41554778508631,165.89865600064172,2.0
Bach,data/Bach/Bwv846-869 The Well Tempered Clavier Book 1/WT1_XX3B.MID,WT1_XX3B.MID,5.41015625,2edaa0747ff86aace0e3a08ebe467224,True,,96.02029556666666,4.0,867.0,False,37.0,83.0,63.13264129181084,10.187614110225795,63.63091118800461,9.029341087562514,177.76664550587893,5.0
Bach,data/Bach/Bwv846-869 The Well Tempered Clavier Book 1/WT1_XX4A.MID,WT1_XX4A.MID,9.1318359375,8751b496c732f0a049e6e0a50e166147,True,,315.02438900000004,2.0,1496.0,False,37.0,84.0,62.405080213903744,11.910666853145287,63.70788770053476,4.7488386684879815,149.43048890093425,20.0
Bach,data/Bach/Bwv846-869 The Well Tempered Clavier Book 1/WT1_XX4B.MID,WT1_XX4B.MID,11.1611328125,33581786ac053a1c0fd987c598584a7a,True,,305.47094100000004,4.0,1823.0,False,37.0,84.0,65.63795940756994,9.727698328013245,63.857926494788806,5.9678344330631425,235.3271685451165,19.0
Bach,data/Bach/Bwv846-869 The Well Tempered Clavier Book 1/WT1_XX_A.MID,WT1_XX_A.MID,3.791015625,1a9911d4a1d20d91070abb81eaee88b2,True,,86.14100559999999,3.0,608.0,False,36.0,83.0,63.891447368421055,9.999081826788341,63.73026315789474,7.058194825624373,177.7027823215234,4.0
Bach,data/Bach/Bwv846-869 The Well Tempered Clavier Book 1/WT1_XX_B.MID,WT1_XX_B.MID,14.7236328125,6f2648056558bbb3a14ed8009641e305,True,,235.96287453333335,4.0,2417.0,False,38.0,84.0,63.34257343814646,9.76628731357399,63.906495655771614,10.243136784886735,182.85867342471113,14.0
Bach,data/Bach/Bwv846-869 The Well Tempered Clavier Book 1/WT1_X_A.MID,WT1_X_A.MID,7.57421875,3a7ab97d65897e7de049be1c2a059799,True,,143.5008420166666,3.0,1232.0,False,36.0,84.0,63.94237012987013,9.88640465386113,60.339285714285715,8.585315477500208,214.71203763837354,8.0
Bach,data/Bach/Bwv846-869 The Well Tempered Clavier Book 1/WT1_X_B.MID,WT1_X_B.MID,4.912109375,5e18c6450551ad0b3aa5fe9707176f98,True,,83.62743585,2.0,810.0,False,40.0,84.0,63.81481481481482,10.211481206098192,64.0,9.685816523812502,177.854106443387,4.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII02A.MID,WTCII02A.MID,14.291015625,68befd726befdd61ad0a542d2fe9197c,True,,146.37889653333326,2.0,2212.0,False,36.0,92.0,66.10940325497288,10.328280764476865,83.99638336347198,15.111467925953967,187.9999624000075,8.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII03A.MID,WTCII03A.MID,7.90625,c391c9662b4ecb97398316baef105609,True,,95.4098827,2.0,1094.0,False,37.0,92.0,64.57586837294333,9.668793112925401,105.90493601462524,11.466317419547567,172.8626707299879,5.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII04A.MID,WTCII04A.MID,8.2451171875,7b14ccd7f70752db4d58136f5b6b16aa,True,,203.68530080000002,1.0,1366.0,False,37.0,83.0,64.26427525622255,10.657986530792721,100.0,6.706424050409433,173.37962452458325,12.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII05A.MID,WTCII05A.MID,18.2890625,94a667b05c34c6d45101f6217946818c,True,,285.16963400000003,1.0,3084.0,False,37.0,83.0,61.89559014267186,10.136749480054316,63.815823605706875,10.814615696424394,277.6545796528023,18.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII06A.MID,WTCII06A.MID,6.638671875,968d54927344174153b296157df949cf,True,,96.03862904166665,1.0,1101.0,False,37.0,83.0,62.019981834695734,9.058471900354697,64.0,11.464136993483402,231.93995883780826,5.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII07A.MID,WTCII07A.MID,5.615234375,352133fa378ebeebef86e6b97e1a99bd,True,,141.1344396583333,1.0,918.0,False,36.0,84.0,61.55773420479303,10.270228993589628,64.06535947712419,6.504436494893446,270.5440302696761,8.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII08A.MID,WTCII08A.MID,11.6748046875,39e15f73491cc5e4229e70b07910ae9d,True,,196.363584,1.0,1972.0,False,37.0,83.0,63.34229208924949,10.936520523277188,64.28600405679514,10.042595270617998,177.10349550346123,12.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII09A.MID,WTCII09A.MID,10.9599609375,6c852bc754e012144388d386df76a75d,True,,243.29549010000002,1.0,1840.0,False,39.0,83.0,63.76086956521739,9.318249468483863,63.93478260869565,7.562820006419839,160.25867391706038,15.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII12A.MID,WTCII12A.MID,8.7626953125,b49c998fad4d7c75545650a8d3d32e9f,True,,222.17198323333335,1.0,1473.0,False,36.0,80.0,63.34623217922607,8.977962821337224,63.96266123557366,6.629998879980291,151.99993920002447,13.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII13A.MID,WTCII13A.MID,7.84765625,829a5ffea59717cbaf7a7eb7bea269ff,True,,153.26621333333333,1.0,1303.0,False,38.0,83.0,63.88564850345357,9.975409582414448,64.0,8.50154754698709,177.42855386299559,9.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII14A.MID,WTCII14A.MID,5.4462890625,b9462a8fb67086225d0eb65a90ed8839,True,,153.16001746666672,1.0,891.0,False,37.0,83.0,63.99775533108866,10.549865319572794,64.0,5.817445144872189,202.98242434903344,9.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII15A.MID,WTCII15A.MID,10.4794921875,99246981b95885a777ebe2f243f860cd,True,,145.14715075,3.0,1754.0,False,36.0,84.0,62.24857468643101,9.882768408874172,64.0,12.084288192615452,237.57484953592862,8.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII16A.MID,WTCII16A.MID,3.248046875,3244024ade694669ce1b359c76ea8dee,True,,132.48681119166665,4.0,506.0,False,38.0,82.0,62.17193675889328,9.279162075216433,64.0,3.8192480855168105,134.11767835295208,7.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII17A.MID,WTCII17A.MID,9.17578125,f2de41786a2b9e0a15839cccf202595a,True,,187.27566670833338,1.0,1539.0,False,37.0,85.0,63.07862248213125,9.719840532991526,64.0,8.217832177828353,295.82078882382604,11.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII18A.MID,WTCII18A.MID,15.6806640625,11580572da16bb4e9d712213563e9de0,True,,249.953125,1.0,2650.0,False,37.0,84.0,61.5833962264151,10.158221309055998,63.26867924528302,10.601987872726136,192.69550394204154,15.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII19A.MID,WTCII19A.MID,4.32421875,0d68cd8ec10ab5d1c125e20da1854a09,True,,93.50001090833334,3.0,690.0,False,38.0,83.0,64.17826086956522,9.724544914134519,64.05217391304348,7.37967828342256,253.61473279786324,5.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII20A.MID,WTCII20A.MID,9.2666015625,b526b6f7a975d3566cd7b187d933c606,True,,256.81357008333333,2.0,1542.0,False,38.0,84.0,61.6420233463035,10.20917407704376,64.0,6.004355609010992,238.90556453983152,16.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII21A.MID,WTCII21A.MID,20.732421875,117c93e27db2ad9faf25b3e942922358,True,,407.45668799999993,3.0,3472.0,False,38.0,84.0,62.63940092165899,10.052920597733324,64.0,8.521151087351893,153.99339041975028,26.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII22A.MID,WTCII22A.MID,7.373046875,68cbd0303ea3e018d960ba967e373f9c,True,,159.12243873333333,3.0,1191.0,False,36.0,84.0,63.20235096557515,10.391910299779841,64.0,7.4848023288277234,249.68859176886295,9.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/WTCII23A.MID,WTCII23A.MID,6.5908203125,4bb5c6cfa3ea4882d632935784522a23,True,,113.12239961666666,1.0,1099.0,False,35.0,83.0,62.44040036396724,10.082681221889258,64.06551410373066,9.715140447198232,195.71953653548542,6.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii01a.mid,Wtcii01a.mid,12.8994140625,c904215b2a9be79a1b1ba46d4b0f3753,True,,117.73506879166675,2.0,1672.0,False,36.0,96.0,67.89593301435407,12.122577011996288,115.0,14.20137616735604,270.3099287151162,6.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii01b.mid,Wtcii01b.mid,11.9287109375,d59c8d4301912610ab23255b243cbb66,True,,100.59860835833335,4.0,1966.0,False,36.0,96.0,66.17293997965412,11.27356129788591,120.0,19.54301388541168,201.21077037547636,5.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii02b.mid,Wtcii02b.mid,5.927734375,9970f73e9b24f543d0c8e11d6a6bfddb,True,,148.2261031916667,4.0,671.0,False,36.0,84.0,62.51713859910581,9.095908327113149,64.11922503725782,4.526867977716112,175.21850119431144,8.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii03b.mid,Wtcii03b.mid,6.5595703125,b5d3ab693d1412a987f8fe9a2969cd82,True,,106.39406177500004,3.0,823.0,False,37.0,85.0,62.597812879708385,10.325555837699614,64.0,7.735394121341691,161.08608781149317,6.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii04b.mid,Wtcii04b.mid,8.7841796875,27909dc1f50cfa646f63f0726bcb2548,True,,132.2829138833334,3.0,1376.0,False,37.0,83.0,62.227470930232556,9.130824104995355,70.0,10.401948064234205,192.0,7.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii05b.mid,Wtcii05b.mid,5.7373046875,2739de9d64f153acfdb7745b5f667d3a,True,,155.76198901666677,4.0,876.0,False,38.0,81.0,60.10159817351598,9.060927568673392,70.0,5.623965163325352,155.82743813204377,9.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii06b.mid,Wtcii06b.mid,5.0947265625,c6aed6423ee11dd288d55b44924ffc03,True,,94.29807319166665,3.0,807.0,False,37.0,82.0,61.861214374225526,10.157035640316192,70.0,8.55796913643954,234.9910798401485,5.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii07b.mid,Wtcii07b.mid,4.484375,24e4b07c25b05b16fd927c76b23b41ad,True,,112.00000000000001,4.0,706.0,False,39.0,84.0,62.61898016997167,8.879146532892745,64.0,6.303571428571428,163.6363636363637,6.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii08b.mid,Wtcii08b.mid,6.671875,2170a6a7da5fc8b042cfcbcec171832b,True,,214.2818388124999,1.0,1014.0,False,39.0,83.0,63.05522682445759,8.798248620873617,64.0,4.7320855823309715,162.10213354030952,13.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii09b.mid,Wtcii09b.mid,5.4541015625,a0731c02d765d8ade07cfa90ff1aed60,True,,165.9502413583334,1.0,749.0,False,37.0,81.0,59.91188251001335,8.589603447039005,64.0,4.513401088599188,141.75014175014135,10.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii10a.mid,Wtcii10a.mid,26.677734375,b74cf60bb1292ec0e3caee1df86c5244,True,,212.1384575666667,2.0,4520.0,False,36.0,84.0,62.51814159292035,9.661213765028686,62.436725663716814,21.306839183458962,211.0550827671662,13.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii10b.mid,Wtcii10b.mid,11.462890625,7022c5e1569d38eb863a3699e9d5072a,True,,170.9753243625,1.0,1462.0,False,39.0,83.0,63.12311901504788,9.020338721732243,64.0,8.550941520077387,193.0846724559887,10.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii11a.mid,Wtcii11a.mid,7.4072265625,97bb28dab7efbfec9d68f2cf7a08cf49,True,,182.02433613333335,1.0,1234.0,False,36.0,82.0,60.29821717990276,9.078009481204532,64.0,6.779313284219817,285.8052876057345,11.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii11b.mid,Wtcii11b.mid,5.8427734375,04faa4a81b0a4fca2d3ee3282759ba8f,True,,102.02615763333333,1.0,971.0,False,36.0,84.0,62.998970133882594,10.135792691303694,64.0,9.517167190492737,175.8637007309872,5.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii12b.mid,Wtcii12b.mid,7.083984375,bef296438c59501c947408ce1535b66f,True,,113.49901284166664,1.0,1121.0,False,36.0,84.0,63.442462087421944,10.05855021735966,63.98751115075825,9.876737884617702,184.1843530025544,6.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii13b.mid,Wtcii13b.mid,7.259765625,cf0812902a6e8d92d5be085fc59e5e5a,True,,152.24825820000004,1.0,1210.0,False,39.0,83.0,63.20909090909091,8.757999884875032,64.0,7.947545767062179,254.8034478370574,9.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii14b.mid,Wtcii14b.mid,8.82421875,5395346284a422b5894c3f743b526d73,True,,240.96124261666668,1.0,1477.0,False,37.0,81.0,60.640487474610694,8.691823675990051,64.0,6.1296164642945765,278.55042225642313,15.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii15b.mid,Wtcii15b.mid,4.888671875,21d31e3bbce881c11291cd1e7390bd8c,True,,67.76271468333331,1.0,762.0,False,36.0,83.0,62.83464566929134,9.956807333479167,64.0,11.245122093483939,192.4276169265035,3.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii16b.mid,Wtcii16b.mid,10.3427734375,e5e003a6547b62ce0d35acb78fda4e73,True,,188.6881199249999,1.0,1664.0,False,36.0,82.0,62.47235576923077,9.0776805337833,64.0,8.818785203124657,159.09502262443448,11.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii17b.mid,Wtcii17b.mid,8.7314453125,0cd44f6b21f2cd8de9574f3533e959d5,True,,163.889554225,4.0,1357.0,False,39.0,84.0,63.21223286661754,8.978270539608285,64.0,8.279966386002902,290.73355029590397,9.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii18b.mid,Wtcii18b.mid,9.740234375,dc793f0f53941633e9b489806f2f37ab,True,,277.92651601666665,3.0,1584.0,False,37.0,83.0,62.95770202020202,10.222344004263947,64.0,5.699348240327709,186.1364473977649,17.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii19b.mid,Wtcii19b.mid,4.98828125,d07656cbd3063e5eb814a28e2a14e075,True,,75.88232895833335,3.0,758.0,False,33.0,83.0,63.15303430079155,9.524045947767277,64.0,9.989150443922385,183.66003060606744,4.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii20b.mid,Wtcii20b.mid,5.7255859375,6c4d044e8fdec585ad765bb3b12bb8ea,True,,94.49800310833326,3.0,871.0,False,33.0,84.0,60.6865671641791,10.188883929275523,64.0,9.217125985207101,262.7808821621215,5.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii21b.mid,Wtcii21b.mid,6.474609375,8c5ec02770ea178acddc482d49b9625b,True,,155.76924601666673,3.0,970.0,False,38.0,84.0,60.98041237113402,9.57900559993355,64.0,6.227159884283022,215.94992659465515,9.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii22b.mid,Wtcii22b.mid,11.6767578125,91240c6688bed4f664f7ccf9c22ca640,True,,328.0997393750001,4.0,1760.0,False,37.0,84.0,61.98579545454545,9.611742489550679,64.0,5.364222487200503,184.25816278714916,20.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii23b.mid,Wtcii23b.mid,9.265625,3e5dadc6308b3cc34c3940a0e4d5f28c,True,,210.97435593333321,4.0,1320.0,False,39.0,83.0,62.79242424242424,9.538880732989599,64.0,6.256684582163688,236.15141043250532,13.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii24a.mid,Wtcii24a.mid,7.7216796875,21edb4cb98f7544d9cb9981d2ade3750,True,,114.35138644166665,2.0,899.0,False,38.0,81.0,62.543937708565075,9.017904231597763,63.97107897664071,7.861732401981861,267.5847229978955,6.0
Bach,data/Bach/Bwv870-893 The Well Tempered Clavier Book 2/Wtcii24b.mid,Wtcii24b.mid,6.81640625,7ab61835498cb8c1ade4dbdd639dd39f,True,,104.41897704166662,3.0,1046.0,False,35.0,83.0,61.78585086042065,9.245640313759203,64.0,10.017336212579552,180.41384121380617,5.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Bwv1087 14 Canons.mid,Bwv1087 14 Canons.mid,15.6708984375,ddc5b1762b5a7e5735e01df12f54c87d,True,,234.0,6.0,2120.0,False,43.0,83.0,64.12311320754716,8.467330877834598,100.0,9.05982905982906,193.07025986525537,14.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 00 Aria .mid,Variation 00 Aria .mid,7.6240234375,7bb7a753087741534ac915f674e813b9,True,,232.7884350333334,4.0,1020.0,False,38.0,83.0,66.16078431372549,9.933190124603406,100.0,4.381660969772594,178.66354044548703,14.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 01.mid,Variation 01.mid,7.7353515625,b917d10c0f96a0272485629ad50ebcac,True,,115.85000000000001,2.0,1104.0,False,38.0,86.0,63.32608695652174,10.676170840639706,100.0,9.529564091497626,199.47089947089955,6.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 02.mid,Variation 02.mid,6.0576171875,03baab032da5cab33d7b239dfd8ad950,True,,114.60000000000001,3.0,808.0,False,38.0,84.0,64.36138613861387,10.85380318704804,100.0,7.050610820244327,200.0000000000002,6.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 03.mid,Variation 03.mid,8.41015625,1186f8c5cd9b7333fa4d77c6380be409,True,,115.85000000000001,3.0,1198.0,False,38.0,86.0,62.031719532554256,12.88477232282955,100.0,10.340958135520069,198.87955182072835,6.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 04.mid,Variation 04.mid,4.3818359375,20c470a7f9f3c81bb3b5f089427ccbc8,True,,237.0,4.0,504.0,False,38.0,83.0,62.22420634920635,9.83572052163146,100.0,2.1265822784810124,200.0,14.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 05.mid,Variation 05.mid,7.5693359375,eb67e06aee0b2d833bf1d662b2528a76,True,,115.85000000000001,2.0,1078.0,False,43.0,83.0,66.27829313543599,8.513032247757723,100.0,9.305135951661631,199.99999999999974,6.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 06.mid,Variation 06.mid,5.1142578125,fc69c4ed5bf994681c29cb2b53730023,True,,236.3625,3.0,678.0,False,33.0,83.0,58.833333333333336,8.644756170238185,100.0,2.868475329208313,199.99999999999972,14.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 07.mid,Variation 07.mid,6.0,05016a0be6ee5469a363d860ef3f4c53,True,,115.85000000000001,2.0,792.0,False,43.0,86.0,67.58080808080808,9.768586808535526,100.0,6.836426413465688,187.8406708595387,6.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 08.mid,Variation 08.mid,8.68359375,1d058b538a4b92e2a50199f484984475,True,,115.85000000000001,2.0,1294.0,False,38.0,86.0,64.26738794435857,10.276452419045478,100.0,11.169615882606818,199.476439790576,6.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 09.mid,Variation 09.mid,5.779296875,2a4d9306c84a665a603dffee86c307d5,True,,114.60000000000001,3.0,756.0,False,38.0,84.0,65.72486772486772,10.78964159382711,100.0,6.596858638743455,199.07834101382494,6.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 10.mid,Variation 10.mid,6.1669921875,5fe55b98edc21adc4e9952e4f4168518,True,,76.8,4.0,784.0,False,38.0,83.0,62.066326530612244,10.253207003302013,100.0,10.208333333333334,202.54777070063713,4.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 11.mid,Variation 11.mid,8.98828125,d5daf75705d9074eee62264d59f6af42,True,,115.2,2.0,1360.0,False,38.0,86.0,64.92205882352941,8.423956482560271,100.0,11.805555555555555,199.9999999999992,6.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 12.mid,Variation 12.mid,8.896484375,adb62c6988c72d8b079785a608f45151,True,,115.2,3.0,1290.0,False,38.0,83.0,60.06666666666667,9.401973513212662,100.0,11.197916666666666,199.90693345742147,6.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 13.mid,Variation 13.mid,11.203125,c3b6d66e6b8ad1f7f7d7b94fa2d5c020,True,,230.4,3.0,1662.0,False,38.0,86.0,68.49458483754513,10.192475317940282,100.0,7.213541666666666,197.96334012219953,14.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 14.mid,Variation 14.mid,9.3583984375,177852239b7afe743793be2e1f0afa0e,True,,114.9,2.0,1390.0,False,33.0,86.0,63.78273381294964,10.595790721577858,100.0,12.097476066144473,199.6247654784239,6.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 15.mid,Variation 15.mid,7.400390625,a3e7122a031aa9c4a10e0b554a4961bd,True,,307.2,3.0,1048.0,False,36.0,86.0,63.603053435114504,10.65699024388281,100.0,3.4114583333333335,111.76470588235298,19.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 16.mid,Variation 16.mid,12.7216796875,77b0d6f2fbf1e27234a09f7c9be0017c,True,,159.00451307499998,4.0,1582.0,False,38.0,84.0,65.98735777496839,11.274243358621371,100.0,9.949403129543844,202.0143884892113,9.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 17.mid,Variation 17.mid,9.36328125,f5ae82779213325549b140a75575903b,True,,114.9,2.0,1430.0,False,38.0,84.0,63.92727272727273,10.067340964745608,100.0,12.445604873803306,200.2129925452611,6.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 18.mid,Variation 18.mid,5.1943359375,17a2ab4936934d5acb6091d7f416a610,True,,76.8,3.0,618.0,False,33.0,84.0,63.909385113268605,11.58833566868575,100.0,8.046875,199.30434782608702,4.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 19.mid,Variation 19.mid,5.16796875,c64ad87c7a167f4e084477d5c1fccf2b,True,,86.39568,3.0,682.0,False,38.0,81.0,64.31671554252199,9.554565431804745,100.0,7.893913214179228,266.68000066669987,4.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 20.mid,Variation 20.mid,8.529296875,0b3bd071eaf7e818dda448cfb96d322a,True,,114.9,2.0,1246.0,False,38.0,86.0,64.37720706260032,8.704010656547476,100.0,10.84421235857267,197.3684210526316,6.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 21.mid,Variation 21.mid,6.8349609375,b15f05fe52f60168025c52e35e767d12,True,,153.6,3.0,950.0,False,38.0,81.0,61.66947368421052,9.735783953882498,100.0,6.184895833333334,201.0152284263959,9.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 22.mid,Variation 22.mid,5.4970703125,ee74b9a2a5ceca8ea8cfed213556164f,True,,76.8,4.0,668.0,False,42.0,84.0,67.24251497005989,10.298153471977907,100.0,8.697916666666668,201.08108108108084,4.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 23.mid,Variation 23.mid,10.01953125,fc6ef8f7ce50895139f6be91a4117837,True,,114.9,4.0,1494.0,False,38.0,84.0,64.55020080321285,10.131192139948068,100.0,13.002610966057441,200.00000000000014,6.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 24.mid,Variation 24.mid,9.849609375,e3bf840b9318b4bf0143c5a8ff0febb9,True,,173.70000000000002,3.0,1350.0,False,31.0,86.0,64.33777777777777,10.721870115116676,100.0,7.7720207253886,199.36334697589785,10.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 25.mid,Variation 25.mid,10.234375,683c6414cc8a8d49b9356230471b8fa6,True,,345.08438,3.0,1449.0,False,43.0,86.0,65.487922705314,9.06003436356473,100.0,4.198973016396743,186.18827772395133,22.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 26.mid,Variation 26.mid,11.552734375,df1eed0a7601a705cf894462bd225218,True,,171.9,3.0,1740.0,False,36.0,86.0,65.25747126436782,10.419054518226304,100.0,10.122164048865619,202.74551214361128,10.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 27.mid,Variation 27.mid,7.455078125,1b6f11628214587a6721cc5914a3ece9,True,,171.9,2.0,1076.0,False,38.0,86.0,64.30669144981412,8.807566440280997,100.0,6.259453170447935,199.5000000000002,10.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 28.mid,Variation 28.mid,12.8671875,a7b72e5509d06bbedf0418cfd7360ac6,True,,115.2,4.0,1966.0,False,38.0,86.0,66.54018311291964,8.955647624908297,100.0,17.06597222222222,199.67741935483875,6.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 29.mid,Variation 29.mid,9.669921875,80c711fa078de5c7106c5e6e213d167c,True,,115.80000000000001,2.0,1436.0,False,37.0,84.0,64.49442896935933,9.5300052258268,100.0,12.4006908462867,192.3664122137406,6.0
Bach,data/Bach/Bwv988 The Goldberg Variations/Variation 30.mid,Variation 30.mid,6.4794921875,6cffa27c086cd5a786504fce82e3f54f,True,,78.9,4.0,824.0,False,38.0,86.0,66.51699029126213,9.593545699948123,100.0,10.44359949302915,202.10526315789488,4.0
Bach,"data/Bach/Clavierubung Part 111,Duet No.2 in F Major.mid","Clavierubung Part 111,Duet No.2 in F Major.mid",9.4326171875,82ffafe6e01c6e17d7ba0752b8a976fa,True,,163.297104,2.0,1476.0,False,36.0,84.0,62.03184281842818,10.754261252471277,110.0,9.03873959699861,218.13541270189248,9.0
